seq,decision
0,BLOCK
1,ALLOW
2,ALLOW
3,ALLOW
4,ALLOW
5,BLOCK
6,BLOCK
7,ALLOW
8,BLOCK
9,ALLOW
10,ALLOW
11,ALLOW
12,ALLOW
13,ALLOW
14,ALLOW
15,ALLOW
16,ALLOW
17,ALLOW
18,BLOCK
19,ALLOW
20,ALLOW
21,ALLOW
22,ALLOW
23,ALLOW
24,BLOCK
25,ALLOW
26,BLOCK
27,ALLOW
28,ALLOW
29,ALLOW
30,ALLOW
31,ALLOW
32,ALLOW
33,ALLOW
34,ALLOW
35,BLOCK
36,ALLOW
37,BLOCK
38,ALLOW
39,ALLOW
40,BLOCK
41,ALLOW
42,ALLOW
43,ALLOW
44,BLOCK
45,ALLOW
46,ALLOW
47,ALLOW
48,BLOCK
49,ALLOW
50,ALLOW
51,ALLOW
52,ALLOW
53,ALLOW
54,ALLOW
55,BLOCK
56,BLOCK
57,ALLOW
58,ALLOW
59,ALLOW
60,ALLOW
61,ALLOW
62,ALLOW
63,ALLOW
64,ALLOW
65,ALLOW
66,BLOCK
67,BLOCK
68,ALLOW
69,ALLOW
70,ALLOW
71,BLOCK
72,ALLOW
73,ALLOW
74,ALLOW
75,BLOCK
76,BLOCK
77,ALLOW
78,ALLOW
79,BLOCK
80,ALLOW
81,ALLOW
82,ALLOW
83,ALLOW
84,ALLOW
85,ALLOW
86,ALLOW
87,ALLOW
88,ALLOW
89,ALLOW
90,ALLOW
91,ALLOW
92,ALLOW
93,ALLOW
94,ALLOW
95,ALLOW
96,BLOCK
97,ALLOW
98,ALLOW
99,ALLOW
100,BLOCK
101,ALLOW
102,ALLOW
103,ALLOW
104,ALLOW
105,ALLOW
106,ALLOW
107,BLOCK
108,ALLOW
109,BLOCK
110,ALLOW
111,ALLOW
112,ALLOW
113,ALLOW
114,BLOCK
115,ALLOW
116,ALLOW
117,ALLOW
118,ALLOW
119,ALLOW
120,ALLOW
121,ALLOW
122,BLOCK
123,ALLOW
124,ALLOW
125,ALLOW
126,ALLOW
127,ALLOW
128,ALLOW
129,ALLOW
130,ALLOW
131,ALLOW
132,ALLOW
133,ALLOW
134,ALLOW
135,BLOCK
136,BLOCK
137,BLOCK
138,BLOCK
139,ALLOW
140,ALLOW
141,ALLOW
142,BLOCK
143,ALLOW
144,ALLOW
145,ALLOW
146,ALLOW
147,ALLOW
148,ALLOW
149,BLOCK
150,BLOCK
151,BLOCK
152,ALLOW
153,ALLOW
154,ALLOW
155,ALLOW
156,ALLOW
157,BLOCK
158,ALLOW
159,ALLOW
160,ALLOW
161,ALLOW
162,ALLOW
163,BLOCK
164,BLOCK
165,ALLOW
166,ALLOW
167,ALLOW
168,ALLOW
169,BLOCK
170,BLOCK
171,ALLOW
172,ALLOW
173,ALLOW
174,ALLOW
175,ALLOW
176,ALLOW
177,ALLOW
178,ALLOW
179,ALLOW
180,ALLOW
181,ALLOW
182,ALLOW
183,ALLOW
184,ALLOW
185,ALLOW
186,BLOCK
187,ALLOW
188,ALLOW
189,ALLOW
190,ALLOW
191,ALLOW
192,ALLOW
193,ALLOW
194,ALLOW
195,BLOCK
196,ALLOW
197,ALLOW
198,ALLOW
199,ALLOW
200,BLOCK
201,BLOCK
202,ALLOW
203,ALLOW
204,BLOCK
205,ALLOW
206,ALLOW
207,ALLOW
208,ALLOW
209,BLOCK
210,ALLOW
211,ALLOW
212,BLOCK
213,BLOCK
214,ALLOW
215,BLOCK
216,ALLOW
217,BLOCK
218,ALLOW
219,ALLOW
220,BLOCK
221,ALLOW
222,ALLOW
223,ALLOW
224,ALLOW
225,ALLOW
226,ALLOW
227,ALLOW
228,ALLOW
229,ALLOW
230,ALLOW
231,ALLOW
232,ALLOW
233,BLOCK
234,ALLOW
235,ALLOW
236,ALLOW
237,ALLOW
238,ALLOW
239,ALLOW
240,ALLOW
241,ALLOW
242,BLOCK
243,BLOCK
244,BLOCK
245,ALLOW
246,ALLOW
247,ALLOW
248,ALLOW
249,ALLOW
250,ALLOW
251,ALLOW
252,ALLOW
253,BLOCK
254,ALLOW
255,ALLOW
256,ALLOW
257,ALLOW
258,ALLOW
259,ALLOW
260,ALLOW
261,BLOCK
262,ALLOW
263,ALLOW
264,BLOCK
265,BLOCK
266,ALLOW
267,ALLOW
268,ALLOW
269,BLOCK
270,ALLOW
271,ALLOW
272,BLOCK
273,ALLOW
274,ALLOW
275,ALLOW
276,ALLOW
277,ALLOW
278,BLOCK
279,ALLOW
280,ALLOW
281,ALLOW
282,ALLOW
283,ALLOW
284,ALLOW
285,ALLOW
286,ALLOW
287,ALLOW
288,ALLOW
289,BLOCK
290,ALLOW
291,ALLOW
292,ALLOW
293,BLOCK
294,ALLOW
295,ALLOW
296,ALLOW
297,BLOCK
298,ALLOW
299,ALLOW
300,BLOCK
301,ALLOW
302,ALLOW
303,ALLOW
304,ALLOW
305,ALLOW
306,ALLOW
307,ALLOW
308,BLOCK
309,BLOCK
310,ALLOW
311,ALLOW
312,ALLOW
313,ALLOW
314,BLOCK
315,ALLOW
316,ALLOW
317,ALLOW
318,BLOCK
319,ALLOW
320,ALLOW
321,BLOCK
322,BLOCK
323,ALLOW
324,BLOCK
325,ALLOW
326,BLOCK
327,ALLOW
328,BLOCK
329,BLOCK
330,ALLOW
331,ALLOW
332,BLOCK
333,ALLOW
334,BLOCK
335,ALLOW
336,ALLOW
337,ALLOW
338,ALLOW
339,ALLOW
340,ALLOW
341,ALLOW
342,ALLOW
343,ALLOW
344,ALLOW
345,ALLOW
346,ALLOW
347,ALLOW
348,BLOCK
349,ALLOW
350,ALLOW
351,ALLOW
352,ALLOW
353,ALLOW
354,ALLOW
355,ALLOW
356,ALLOW
357,BLOCK
358,ALLOW
359,ALLOW
360,ALLOW
361,BLOCK
362,ALLOW
363,ALLOW
364,ALLOW
365,BLOCK
366,ALLOW
367,BLOCK
368,ALLOW
369,ALLOW
370,ALLOW
371,ALLOW
372,ALLOW
373,ALLOW
374,ALLOW
375,ALLOW
376,BLOCK
377,ALLOW
378,ALLOW
379,ALLOW
380,ALLOW
381,ALLOW
382,ALLOW
383,ALLOW
384,BLOCK
385,ALLOW
386,BLOCK
387,ALLOW
388,BLOCK
389,ALLOW
390,ALLOW
391,ALLOW
392,ALLOW
393,ALLOW
394,ALLOW
