seq,anomaly_score,decision
0,0.000000,ALLOW
1,0.000000,ALLOW
2,0.000000,ALLOW
3,0.000000,ALLOW
4,0.000000,ALLOW
5,0.000000,ALLOW
6,0.000000,ALLOW
7,0.000000,ALLOW
8,0.000000,ALLOW
9,0.000000,ALLOW
10,0.000000,ALLOW
11,0.000000,ALLOW
12,0.000000,ALLOW
13,0.000000,ALLOW
14,0.000000,ALLOW
15,0.000000,ALLOW
16,0.000000,ALLOW
17,0.000000,ALLOW
18,0.000000,ALLOW
19,0.000000,ALLOW
20,0.000000,ALLOW
21,0.000000,ALLOW
22,0.000000,ALLOW
23,0.000000,ALLOW
24,0.000000,ALLOW
25,0.000000,ALLOW
26,0.000000,ALLOW
27,0.000000,ALLOW
28,0.000000,ALLOW
29,0.000000,ALLOW
30,0.000000,ALLOW
31,0.000000,ALLOW
32,0.000000,ALLOW
33,0.000000,ALLOW
34,0.000000,ALLOW
35,0.000000,ALLOW
36,0.000000,ALLOW
37,0.000000,ALLOW
38,0.000000,ALLOW
39,0.000000,ALLOW
40,0.000000,ALLOW
41,0.000000,ALLOW
42,0.000000,ALLOW
43,0.000000,ALLOW
44,0.000000,ALLOW
45,0.000000,ALLOW
46,0.000000,ALLOW
47,0.000000,ALLOW
48,0.000000,ALLOW
49,0.000000,ALLOW
50,0.000000,ALLOW
51,0.000000,ALLOW
52,0.000000,ALLOW
53,1.601605,ALLOW
54,1.441444,ALLOW
55,1.297300,ALLOW
56,1.167570,ALLOW
57,1.050813,ALLOW
58,0.945732,ALLOW
59,2.621098,ALLOW
60,2.358988,ALLOW
61,2.123089,ALLOW
62,1.910780,ALLOW
63,1.719702,ALLOW
64,3.434793,ALLOW
65,3.091313,ALLOW
66,2.782182,ALERT
67,2.503964,ALLOW
68,2.253567,ALLOW
69,2.028211,ALLOW
70,1.825390,ALLOW
71,1.642851,ALLOW
72,1.478566,ALLOW
73,1.330709,ALLOW
74,1.197638,ALLOW
75,1.077874,ALLOW
76,0.970087,ALLOW
77,0.873078,ALLOW
78,0.785770,ALLOW
79,0.707193,ALLOW
80,0.636474,ALLOW
81,0.572827,ALLOW
82,0.515544,ALLOW
83,0.463990,ALLOW
84,0.417591,ALLOW
85,0.375832,ALLOW
86,0.338248,ALLOW
87,0.304424,ALLOW
88,0.273981,ALLOW
89,0.246583,ALLOW
90,0.221925,ALLOW
91,0.199732,ALLOW
92,0.179759,ALLOW
93,0.161783,ALLOW
94,0.145605,ALLOW
95,0.131044,ALLOW
96,0.117940,ALLOW
97,0.106146,ALLOW
98,0.095531,ALLOW
99,0.085978,ALLOW
100,0.077380,ALLOW
101,0.069642,ALLOW
102,0.062678,ALLOW
103,0.056410,ALLOW
104,0.050769,ALLOW
105,0.045692,ALLOW
106,0.041123,ALLOW
107,0.037011,ALLOW
108,0.033310,ALLOW
109,0.029979,ALLOW
110,0.026981,ALLOW
111,0.024283,ALLOW
112,0.021855,ALLOW
113,0.019669,ALLOW
114,0.017702,ALLOW
115,0.015932,ALLOW
116,0.014339,ALLOW
117,0.012905,ALLOW
118,0.011614,ALLOW
119,0.010453,ALLOW
120,0.009408,ALLOW
121,0.008467,ALLOW
122,0.007620,ALLOW
123,0.006858,ALLOW
124,0.006172,ALLOW
125,0.005555,ALLOW
126,0.005000,ALLOW
127,0.004500,ALLOW
128,0.004050,ALLOW
129,0.003645,ALLOW
130,0.003280,ALLOW
131,0.002952,ALLOW
132,0.002657,ALLOW
133,0.002391,ALLOW
134,0.002152,ALLOW
135,0.001937,ALLOW
136,0.001743,ALLOW
137,0.001569,ALLOW
138,0.001412,ALLOW
139,0.001271,ALLOW
140,0.001144,ALLOW
141,0.001029,ALLOW
142,0.000926,ALLOW
143,0.000834,ALLOW
144,0.000750,ALLOW
145,0.000675,ALLOW
146,0.000608,ALLOW
147,0.000547,ALLOW
148,0.000492,ALLOW
149,0.000443,ALLOW
150,0.000399,ALLOW
151,1.513489,ALLOW
152,1.362140,ALLOW
153,1.225926,ALLOW
154,1.103333,ALLOW
155,0.993000,ALLOW
156,0.893700,ALLOW
157,0.804330,ALLOW
158,0.723897,ALLOW
159,0.651507,ALLOW
160,0.586357,ALLOW
161,0.527721,ALLOW
162,0.474949,ALLOW
163,0.427454,ALLOW
164,0.384709,ALLOW
165,0.346238,ALLOW
166,0.311614,ALLOW
167,0.280453,ALLOW
168,0.252407,ALLOW
169,0.227167,ALLOW
170,0.204450,ALLOW
171,0.184005,ALLOW
172,0.165604,ALLOW
173,0.149044,ALLOW
174,0.134140,ALLOW
175,0.120726,ALLOW
176,0.108653,ALLOW
177,0.097788,ALLOW
178,0.088009,ALLOW
179,0.079208,ALLOW
180,0.071287,ALLOW
181,0.064159,ALLOW
182,0.057743,ALLOW
183,0.051968,ALLOW
184,0.046772,ALLOW
185,0.042094,ALLOW
186,0.037885,ALLOW
187,0.034096,ALLOW
188,0.030687,ALLOW
189,0.027618,ALLOW
190,0.024856,ALLOW
191,0.022371,ALLOW
192,0.020134,ALLOW
193,0.018120,ALLOW
194,0.016308,ALLOW
195,0.014677,ALLOW
196,0.013210,ALLOW
