seq,acc_cmd,acc_exec,trust,decision
0,0.000000,0.000000,0.900000,ALLOW
1,0.000000,0.000000,0.960000,ALLOW
2,0.000000,0.000000,0.984000,ALLOW
3,0.000000,0.333333,0.614328,ALLOW
4,0.000000,0.333333,0.366869,PAUSE
5,0.000000,0.000000,0.376483,PAUSE
6,0.000000,0.333333,0.274674,PAUSE
7,0.000000,0.333333,0.195610,PAUSE
8,0.000000,0.333333,0.146932,PAUSE
9,0.000000,0.333333,0.118903,PAUSE
10,0.000000,0.333333,0.103078,PAUSE
11,0.000000,0.333333,0.094151,PAUSE
12,0.000000,0.333333,0.089081,PAUSE
13,0.000000,0.333333,0.086174,PAUSE
14,0.000000,0.333333,0.084491,PAUSE
15,0.000000,0.333333,0.083508,PAUSE
16,0.000000,0.000000,0.168031,PAUSE
17,0.000000,0.333333,0.157255,PAUSE
18,0.000000,0.333333,0.133637,PAUSE
19,0.000000,0.333333,0.114654,PAUSE
20,0.000000,0.000000,0.198375,PAUSE
21,0.000000,0.333333,0.176390,PAUSE
22,0.000000,0.333333,0.144540,PAUSE
23,0.000000,0.333333,0.120687,PAUSE
24,0.000000,0.333333,0.105296,PAUSE
25,0.000000,0.333333,0.095894,PAUSE
26,0.000000,0.333333,0.090276,PAUSE
27,0.000000,0.000000,0.174292,PAUSE
28,0.000000,0.333333,0.161178,PAUSE
29,0.000000,0.333333,0.135873,PAUSE
30,0.000000,0.333333,0.115894,PAUSE
31,0.000000,0.333333,0.102654,PAUSE
32,0.000000,0.333333,0.094426,PAUSE
33,0.000000,0.333333,0.089450,PAUSE
34,0.000000,0.333333,0.086474,PAUSE
35,0.000000,0.333333,0.084701,PAUSE
36,0.000000,0.333333,0.083646,PAUSE
37,0.000000,0.000000,0.168174,PAUSE
38,0.000000,0.333333,0.157347,PAUSE
39,0.000000,0.333333,0.133691,PAUSE
40,0.000000,0.333333,0.114684,PAUSE
41,0.000000,0.333333,0.101985,PAUSE
42,0.000000,0.333333,0.094053,PAUSE
43,0.000000,0.333333,0.089240,PAUSE
44,0.000000,0.333333,0.086354,PAUSE
45,0.000000,0.333333,0.084632,PAUSE
46,0.000000,0.333333,0.083606,PAUSE
47,0.000000,0.333333,0.082994,PAUSE
48,0.000000,0.333333,0.082629,PAUSE
49,0.000000,0.000000,0.167223,PAUSE
50,0.000000,0.000000,0.311152,PAUSE
51,0.000000,0.333333,0.253191,PAUSE
52,0.000000,0.333333,0.188931,PAUSE
53,0.000000,0.333333,0.145176,PAUSE
54,0.000000,0.333333,0.118680,PAUSE
55,0.000000,0.333333,0.103254,PAUSE
56,0.000000,0.333333,0.094373,PAUSE
57,0.000000,0.333333,0.089258,PAUSE
58,0.000000,0.333333,0.086297,PAUSE
59,0.000000,0.333333,0.084571,PAUSE
60,0.000000,0.333333,0.083559,PAUSE
61,0.000000,0.333333,0.082961,PAUSE
62,0.000000,0.333333,0.082608,PAUSE
63,0.000000,0.000000,0.167201,PAUSE
64,0.000000,0.333333,0.156734,PAUSE
65,0.000000,0.333333,0.133340,PAUSE
66,0.000000,0.333333,0.114489,PAUSE
67,0.000000,0.000000,0.198240,PAUSE
68,0.000000,0.333333,0.176310,PAUSE
69,0.000000,0.333333,0.144496,PAUSE
70,0.000000,0.333333,0.120663,PAUSE
71,0.000000,0.333333,0.105283,PAUSE
72,0.000000,0.333333,0.095887,PAUSE
73,0.000000,0.333333,0.090272,PAUSE
74,0.000000,0.333333,0.086942,PAUSE
