seq,decision
0,BLOCK
1,ALLOW
2,ALLOW
3,ALLOW
4,BLOCK
5,ALLOW
6,ALLOW
7,ALLOW
8,BLOCK
9,BLOCK
10,ALLOW
11,BLOCK
12,ALLOW
13,BLOCK
14,ALLOW
15,ALLOW
16,BLOCK
17,ALLOW
18,BLOCK
19,BLOCK
20,ALLOW
21,BLOCK
22,ALLOW
23,ALLOW
24,ALLOW
25,BLOCK
26,BLOCK
27,ALLOW
28,ALLOW
29,ALLOW
30,ALLOW
31,BLOCK
32,BLOCK
33,BLOCK
34,ALLOW
35,ALLOW
36,ALLOW
37,ALLOW
38,BLOCK
39,ALLOW
40,ALLOW
41,ALLOW
42,BLOCK
43,BLOCK
44,BLOCK
45,ALLOW
46,BLOCK
47,ALLOW
48,ALLOW
49,ALLOW
50,BLOCK
51,ALLOW
52,ALLOW
53,ALLOW
54,BLOCK
55,ALLOW
56,BLOCK
57,ALLOW
58,ALLOW
59,BLOCK
60,BLOCK
61,BLOCK
62,ALLOW
63,ALLOW
64,ALLOW
65,ALLOW
66,ALLOW
67,ALLOW
68,ALLOW
69,ALLOW
70,BLOCK
71,ALLOW
72,ALLOW
73,ALLOW
74,BLOCK
75,ALLOW
76,ALLOW
77,ALLOW
78,ALLOW
79,ALLOW
80,ALLOW
81,BLOCK
82,BLOCK
83,ALLOW
84,BLOCK
85,ALLOW
86,ALLOW
87,ALLOW
88,ALLOW
89,ALLOW
90,BLOCK
91,ALLOW
92,BLOCK
93,ALLOW
94,BLOCK
95,BLOCK
96,ALLOW
97,ALLOW
98,ALLOW
99,BLOCK
100,BLOCK
101,BLOCK
102,BLOCK
103,BLOCK
104,ALLOW
105,ALLOW
106,ALLOW
107,BLOCK
108,ALLOW
109,ALLOW
110,ALLOW
111,ALLOW
112,ALLOW
113,ALLOW
114,BLOCK
115,ALLOW
116,ALLOW
117,ALLOW
118,BLOCK
119,ALLOW
120,ALLOW
121,ALLOW
122,ALLOW
123,ALLOW
124,ALLOW
125,BLOCK
126,ALLOW
127,ALLOW
128,ALLOW
129,BLOCK
130,ALLOW
131,BLOCK
132,BLOCK
133,BLOCK
134,ALLOW
135,ALLOW
136,BLOCK
137,ALLOW
138,ALLOW
139,BLOCK
140,ALLOW
141,ALLOW
142,ALLOW
143,ALLOW
144,ALLOW
145,BLOCK
146,ALLOW
147,BLOCK
148,ALLOW
149,ALLOW
150,ALLOW
151,BLOCK
152,ALLOW
153,ALLOW
154,ALLOW
155,ALLOW
156,BLOCK
157,ALLOW
158,BLOCK
159,ALLOW
160,ALLOW
161,ALLOW
162,ALLOW
163,ALLOW
164,ALLOW
165,BLOCK
166,ALLOW
167,ALLOW
168,BLOCK
169,ALLOW
170,ALLOW
171,BLOCK
172,ALLOW
173,ALLOW
174,ALLOW
175,ALLOW
176,BLOCK
177,ALLOW
178,ALLOW
179,ALLOW
180,BLOCK
181,ALLOW
182,ALLOW
183,BLOCK
184,ALLOW
185,BLOCK
186,BLOCK
187,ALLOW
188,BLOCK
189,BLOCK
190,BLOCK
191,ALLOW
192,ALLOW
193,ALLOW
194,BLOCK
195,BLOCK
196,ALLOW
197,BLOCK
198,ALLOW
199,ALLOW
200,ALLOW
201,ALLOW
202,ALLOW
203,ALLOW
204,BLOCK
205,ALLOW
206,BLOCK
207,ALLOW
208,ALLOW
209,ALLOW
210,BLOCK
211,ALLOW
212,ALLOW
213,ALLOW
214,ALLOW
215,ALLOW
216,ALLOW
217,BLOCK
218,BLOCK
219,ALLOW
220,ALLOW
221,BLOCK
222,ALLOW
223,ALLOW
224,ALLOW
225,BLOCK
226,ALLOW
227,BLOCK
228,ALLOW
229,BLOCK
230,ALLOW
231,ALLOW
232,BLOCK
233,ALLOW
234,BLOCK
235,ALLOW
236,BLOCK
237,ALLOW
238,ALLOW
239,BLOCK
240,BLOCK
241,BLOCK
242,BLOCK
243,BLOCK
244,ALLOW
245,ALLOW
246,ALLOW
247,ALLOW
248,ALLOW
249,BLOCK
250,BLOCK
251,ALLOW
252,BLOCK
253,ALLOW
254,ALLOW
255,BLOCK
256,ALLOW
257,ALLOW
258,ALLOW
259,ALLOW
260,BLOCK
261,BLOCK
262,ALLOW
263,BLOCK
264,ALLOW
265,BLOCK
266,ALLOW
267,BLOCK
268,ALLOW
269,ALLOW
270,ALLOW
271,ALLOW
272,ALLOW
273,BLOCK
274,ALLOW
275,ALLOW
276,BLOCK
277,BLOCK
278,ALLOW
279,BLOCK
280,BLOCK
281,ALLOW
282,ALLOW
283,BLOCK
284,BLOCK
285,ALLOW
286,ALLOW
287,BLOCK
288,BLOCK
289,ALLOW
290,ALLOW
291,BLOCK
292,BLOCK
293,ALLOW
294,ALLOW
295,ALLOW
296,BLOCK
297,ALLOW
298,ALLOW
299,ALLOW
300,BLOCK
301,ALLOW
302,ALLOW
303,ALLOW
304,ALLOW
305,ALLOW
306,BLOCK
307,ALLOW
308,ALLOW
309,BLOCK
310,BLOCK
311,ALLOW
312,ALLOW
313,BLOCK
314,ALLOW
315,BLOCK
316,BLOCK
317,BLOCK
318,ALLOW
319,ALLOW
320,ALLOW
321,ALLOW
322,ALLOW
323,ALLOW
324,ALLOW
325,ALLOW
326,ALLOW
327,BLOCK
328,BLOCK
329,ALLOW
330,ALLOW
331,ALLOW
332,BLOCK
333,ALLOW
334,ALLOW
335,ALLOW
336,BLOCK
337,ALLOW
338,BLOCK
339,BLOCK
340,ALLOW
341,ALLOW
342,ALLOW
343,ALLOW
344,BLOCK
345,BLOCK
346,ALLOW
347,ALLOW
348,ALLOW
349,BLOCK
350,ALLOW
351,ALLOW
352,ALLOW
353,BLOCK
354,ALLOW
355,ALLOW
356,ALLOW
357,BLOCK
358,BLOCK
359,BLOCK
360,ALLOW
361,ALLOW
362,ALLOW
363,ALLOW
364,BLOCK
365,ALLOW
366,ALLOW
367,BLOCK
368,BLOCK
369,BLOCK
370,ALLOW
371,ALLOW
372,ALLOW
373,ALLOW
374,BLOCK
375,ALLOW
376,ALLOW
377,BLOCK
378,ALLOW
379,BLOCK
380,ALLOW
381,BLOCK
382,ALLOW
383,ALLOW
384,ALLOW
385,BLOCK
386,ALLOW
387,BLOCK
388,ALLOW
389,BLOCK
390,ALLOW
391,ALLOW
392,ALLOW
393,ALLOW
394,ALLOW
