seq,anomaly_score,decision
0,0.000000,ALLOW
1,0.000000,ALLOW
2,0.000000,ALLOW
3,0.000000,ALLOW
4,0.000000,ALLOW
5,0.000000,ALLOW
6,0.000000,ALLOW
7,0.000000,ALLOW
8,0.000000,ALLOW
9,0.000000,ALLOW
10,0.000000,ALLOW
11,0.000000,ALLOW
12,0.000000,ALLOW
13,0.000000,ALLOW
14,0.000000,ALLOW
15,0.000000,ALLOW
16,0.000000,ALLOW
17,0.000000,ALLOW
18,0.000000,ALLOW
19,0.000000,ALLOW
20,0.000000,ALLOW
21,0.000000,ALLOW
22,0.000000,ALLOW
23,0.000000,ALLOW
24,0.000000,ALLOW
25,0.000000,ALLOW
26,0.000000,ALLOW
27,0.000000,ALLOW
28,1.500000,ALLOW
29,2.475000,ALLOW
30,2.227500,ALLOW
31,2.004750,ALLOW
32,1.804275,ALLOW
33,1.623848,ALLOW
34,1.461463,ALLOW
35,2.515316,ALLOW
36,2.263785,ALLOW
37,2.037406,ALLOW
38,1.833666,ALLOW
39,1.650299,ALLOW
40,1.485269,ALLOW
41,2.670076,ALLOW
42,2.403068,ALLOW
43,2.162761,ALLOW
44,3.375057,ALLOW
45,3.037551,ALLOW
46,4.233796,ALERT
47,3.810416,ALLOW
48,3.429375,ALLOW
49,3.086437,ALLOW
50,4.333349,ALLOW
51,3.900014,ALLOW
52,3.510013,ALLOW
53,4.759011,ALLOW
54,4.283110,ALLOW
55,3.854799,ALLOW
56,5.069319,ALLOW
57,6.162387,ALLOW
58,5.546149,ALLOW
59,4.991534,ALLOW
60,4.492380,ALLOW
61,4.043142,ALLOW
62,3.638828,ALLOW
63,3.274945,ALLOW
64,4.697451,ALLOW
65,4.227706,ALLOW
66,3.804935,ALLOW
67,3.424442,ALLOW
68,3.081997,ALLOW
69,4.723798,ALLOW
70,4.251418,ALLOW
71,3.826276,ALLOW
72,3.443649,ALLOW
73,3.099284,ALLOW
74,4.789355,ALLOW
75,4.310420,ALLOW
76,5.879378,ALLOW
77,7.291440,ALLOW
78,6.562296,ALLOW
79,5.906066,ALLOW
80,5.315460,ALLOW
81,4.783914,ALLOW
82,4.305522,ALLOW
83,3.874970,ALLOW
84,3.487473,ALLOW
85,3.138726,ALLOW
86,2.824853,ALLOW
87,4.542368,ALLOW
88,4.088131,ALLOW
89,3.679318,ALLOW
90,3.311386,ALLOW
91,2.980248,ALLOW
92,2.682223,ALLOW
93,2.414001,ALLOW
94,2.172601,ALLOW
95,1.955340,ALLOW
96,3.759806,ALLOW
97,3.383826,ALLOW
98,3.045443,ALLOW
99,2.740899,ALLOW
100,2.466809,ALLOW
101,4.220128,ALLOW
102,3.798115,ALLOW
103,5.418304,ALLOW
104,4.876473,ALLOW
105,4.388826,ALLOW
106,5.949943,ALLOW
107,7.354949,ALLOW
108,6.619454,ALLOW
109,7.957509,ALLOW
110,7.161758,ALLOW
111,6.445582,ALLOW
112,7.801024,ALLOW
113,7.020921,ALLOW
114,6.318829,ALLOW
115,5.686946,ALLOW
116,5.118252,ALLOW
117,6.606427,ALLOW
118,5.945784,ALLOW
119,7.351206,ALLOW
120,6.616085,ALLOW
121,5.954476,ALLOW
122,5.359029,ALLOW
123,6.823126,ALLOW
124,8.140813,ALLOW
125,9.326732,ALLOW
126,8.394059,ALLOW
127,7.554653,ALLOW
128,6.799188,ALLOW
129,8.119269,ALLOW
130,9.307342,ALLOW
131,8.376608,ALLOW
132,9.538947,ALLOW
133,8.585052,ALLOW
134,7.726547,ALLOW
135,6.953892,ALLOW
136,6.258503,ALLOW
137,7.632653,ALLOW
138,6.869388,ALLOW
139,8.182449,ALLOW
140,7.364204,ALLOW
141,6.627784,ALLOW
142,7.965005,ALLOW
143,7.168505,ALLOW
144,6.451654,ALLOW
145,5.806489,ALLOW
146,7.225840,ALLOW
147,6.503256,ALLOW
148,5.852930,ALLOW
149,5.267637,ALLOW
150,6.740874,ALLOW
151,6.066786,ALLOW
152,5.460108,ALLOW
153,4.914097,ALLOW
154,6.422687,ALLOW
155,5.780418,ALLOW
156,5.202377,ALLOW
157,4.682139,ALLOW
158,4.213925,ALLOW
159,5.792533,ALLOW
160,5.213279,ALLOW
161,6.691951,ALLOW
162,6.022756,ALLOW
163,7.420481,ALLOW
164,8.678433,ALLOW
165,7.810589,ALLOW
166,7.029530,ALLOW
167,6.326577,ALLOW
168,5.693920,ALLOW
169,5.124528,ALLOW
170,4.612075,ALLOW
171,4.150867,ALLOW
172,5.735781,ALLOW
173,5.162203,ALLOW
174,6.645982,ALLOW
175,5.981384,ALLOW
176,7.383246,ALLOW
177,8.644921,ALLOW
178,9.780429,ALLOW
179,8.802386,ALLOW
180,7.922147,ALLOW
181,9.129933,ALLOW
182,8.216939,ALLOW
183,9.395246,ALLOW
184,8.455721,ALLOW
185,7.610149,ALLOW
186,6.849134,ALLOW
187,6.164221,ALLOW
188,5.547799,ALLOW
189,4.993019,ALLOW
190,4.493717,ALLOW
191,4.044345,ALLOW
192,3.639911,ALLOW
193,5.275920,ALLOW
194,4.748328,ALLOW
195,4.273495,ALLOW
196,3.846145,ALLOW
