seq,anomaly_score,decision
0,0.000000,ALLOW
1,0.000000,ALLOW
2,0.000000,ALLOW
3,0.000000,ALLOW
4,0.000000,ALLOW
5,0.000000,ALLOW
6,0.000000,ALLOW
7,0.000000,ALLOW
8,0.000000,ALLOW
9,0.000000,ALLOW
10,0.000000,ALLOW
11,0.000000,ALLOW
12,2.000000,ALLOW
13,1.800000,ALLOW
14,1.620000,ALLOW
15,1.458000,ALLOW
16,1.312200,ALLOW
17,1.180980,ALLOW
18,1.062882,ALLOW
19,0.956594,ALLOW
20,0.860934,ALLOW
21,0.774841,ALLOW
22,0.697357,ALLOW
23,0.627621,ALLOW
24,2.564859,ALLOW
25,2.308373,ALLOW
26,2.077536,ALLOW
27,1.869782,ALLOW
28,3.382804,ALLOW
29,4.461190,ALLOW
30,4.015071,ALERT
31,3.613564,ALLOW
32,3.252208,ALLOW
33,2.926987,ALLOW
34,2.634288,ALLOW
35,2.370859,ALLOW
36,2.133773,ALLOW
37,3.348968,ALLOW
38,3.014071,ALLOW
39,4.212664,ALLOW
40,3.791397,ALLOW
41,4.967813,ALLOW
42,4.471032,ALLOW
43,4.023929,ALLOW
44,5.221536,ALLOW
45,4.699382,ALLOW
46,4.229444,ALLOW
47,5.406500,ALLOW
48,6.465850,ALLOW
49,5.819265,ALLOW
50,5.237338,ALLOW
51,4.713604,ALLOW
52,4.242244,ALLOW
53,3.818020,ALLOW
54,3.436218,ALLOW
55,3.092596,ALLOW
56,2.783336,ALLOW
57,2.505003,ALLOW
58,2.254502,ALLOW
59,2.029052,ALLOW
60,1.826147,ALLOW
61,3.243532,ALLOW
62,2.919179,ALLOW
63,2.627261,ALLOW
64,2.364535,ALLOW
65,2.128081,ALLOW
66,1.915273,ALLOW
67,1.723746,ALLOW
68,1.551371,ALLOW
69,1.396234,ALLOW
70,1.256611,ALLOW
71,1.130950,ALLOW
72,1.017855,ALLOW
73,0.916069,ALLOW
74,0.824462,ALLOW
75,0.742016,ALLOW
76,0.667815,ALLOW
77,0.601033,ALLOW
78,0.540930,ALLOW
79,0.486837,ALLOW
80,0.438153,ALLOW
81,0.394338,ALLOW
82,0.354904,ALLOW
83,0.319414,ALLOW
84,1.887472,ALLOW
85,3.448725,ALLOW
86,5.053853,ALLOW
87,6.548467,ALLOW
88,5.893621,ALLOW
89,5.304258,ALLOW
90,4.773833,ALLOW
91,4.296449,ALLOW
92,3.866804,ALLOW
93,3.480124,ALLOW
94,3.132112,ALLOW
95,2.818900,ALLOW
96,2.537010,ALLOW
97,4.283309,ALLOW
98,3.854978,ALLOW
99,3.469481,ALLOW
100,3.122533,ALLOW
101,4.810279,ALLOW
102,4.329251,ALLOW
103,5.896326,ALLOW
104,7.306694,ALLOW
105,6.576024,ALLOW
106,5.918422,ALLOW
107,5.326580,ALLOW
108,6.793922,ALLOW
109,6.114529,ALLOW
110,5.503077,ALLOW
111,4.952769,ALLOW
112,6.457492,ALLOW
113,5.811743,ALLOW
114,5.230569,ALLOW
115,4.707512,ALLOW
116,4.236761,ALLOW
117,3.813084,ALLOW
118,5.431776,ALLOW
119,4.888598,ALLOW
120,4.399739,ALLOW
121,3.959765,ALLOW
122,3.563788,ALLOW
123,5.207409,ALLOW
124,4.686668,ALLOW
125,4.218002,ALLOW
126,3.796201,ALLOW
127,3.416581,ALLOW
128,3.074923,ALLOW
129,2.767431,ALLOW
130,4.490688,ALLOW
131,4.041619,ALLOW
132,5.637457,ALLOW
133,5.073711,ALLOW
134,6.566340,ALLOW
135,5.909706,ALLOW
136,5.318736,ALLOW
137,4.786862,ALLOW
138,4.308176,ALLOW
139,3.877358,ALLOW
140,3.489622,ALLOW
141,3.140660,ALLOW
142,2.826594,ALLOW
143,2.543935,ALLOW
144,4.289541,ALLOW
145,3.860587,ALLOW
146,3.474528,ALLOW
147,3.127076,ALLOW
148,2.814368,ALLOW
149,2.532931,ALLOW
150,2.279638,ALLOW
151,2.051674,ALLOW
152,3.846507,ALLOW
153,3.461856,ALLOW
154,3.115671,ALLOW
155,2.804104,ALLOW
156,4.523693,ALLOW
157,4.071324,ALLOW
158,3.664191,ALLOW
159,5.297772,ALLOW
160,4.767995,ALLOW
161,4.291196,ALLOW
162,3.862076,ALLOW
163,3.475868,ALLOW
164,3.128282,ALLOW
165,2.815453,ALLOW
166,2.533908,ALLOW
167,2.280517,ALLOW
168,2.052466,ALLOW
169,1.847219,ALLOW
170,1.662497,ALLOW
171,1.496247,ALLOW
172,1.346623,ALLOW
173,1.211960,ALLOW
174,1.090764,ALLOW
175,0.981688,ALLOW
176,0.883519,ALLOW
177,0.795167,ALLOW
178,0.715650,ALLOW
179,0.644085,ALLOW
180,0.579677,ALLOW
181,0.521709,ALLOW
182,2.469538,ALLOW
183,2.222584,ALLOW
184,2.000326,ALLOW
185,1.800293,ALLOW
186,1.620264,ALLOW
187,1.458238,ALLOW
188,1.312414,ALLOW
189,1.181173,ALLOW
190,3.063055,ALLOW
191,2.756750,ALLOW
192,4.481075,ALLOW
193,4.032967,ALLOW
194,3.629671,ALLOW
195,3.266703,ALLOW
196,2.940033,ALLOW
