seq,decision
0,BLOCK
1,BLOCK
2,BLOCK
3,BLOCK
4,BLOCK
5,BLOCK
6,BLOCK
7,BLOCK
8,BLOCK
9,ALLOW
10,ALLOW
11,BLOCK
12,BLOCK
13,BLOCK
14,BLOCK
15,BLOCK
16,BLOCK
17,BLOCK
18,BLOCK
19,ALLOW
20,BLOCK
21,BLOCK
22,BLOCK
23,ALLOW
24,BLOCK
25,BLOCK
26,BLOCK
27,BLOCK
28,BLOCK
29,BLOCK
30,BLOCK
31,BLOCK
32,BLOCK
33,BLOCK
34,BLOCK
35,BLOCK
36,BLOCK
37,BLOCK
38,BLOCK
39,BLOCK
40,BLOCK
41,BLOCK
42,BLOCK
43,BLOCK
44,BLOCK
45,BLOCK
46,ALLOW
47,BLOCK
48,BLOCK
49,BLOCK
50,BLOCK
51,ALLOW
52,BLOCK
53,BLOCK
54,BLOCK
55,BLOCK
56,BLOCK
57,BLOCK
58,BLOCK
59,ALLOW
60,BLOCK
61,BLOCK
62,ALLOW
63,ALLOW
64,BLOCK
65,BLOCK
66,BLOCK
67,BLOCK
68,BLOCK
69,BLOCK
70,BLOCK
71,ALLOW
72,BLOCK
73,BLOCK
74,ALLOW
75,BLOCK
76,BLOCK
77,BLOCK
78,BLOCK
79,BLOCK
80,BLOCK
81,BLOCK
82,BLOCK
83,BLOCK
84,BLOCK
85,BLOCK
86,BLOCK
87,BLOCK
88,BLOCK
89,BLOCK
90,BLOCK
91,ALLOW
92,BLOCK
93,BLOCK
94,BLOCK
95,BLOCK
96,BLOCK
97,BLOCK
98,BLOCK
99,BLOCK
100,BLOCK
101,BLOCK
102,BLOCK
103,BLOCK
104,BLOCK
105,BLOCK
106,BLOCK
107,BLOCK
108,BLOCK
109,BLOCK
110,BLOCK
111,BLOCK
112,BLOCK
113,ALLOW
114,BLOCK
115,ALLOW
116,BLOCK
117,BLOCK
118,ALLOW
119,BLOCK
120,BLOCK
121,BLOCK
122,BLOCK
123,BLOCK
124,ALLOW
125,ALLOW
126,BLOCK
127,BLOCK
128,ALLOW
129,BLOCK
130,BLOCK
131,BLOCK
132,BLOCK
133,BLOCK
134,BLOCK
135,ALLOW
136,BLOCK
137,ALLOW
138,BLOCK
139,BLOCK
140,ALLOW
141,BLOCK
142,BLOCK
143,BLOCK
144,BLOCK
145,BLOCK
146,ALLOW
147,ALLOW
148,BLOCK
149,BLOCK
150,ALLOW
151,BLOCK
152,BLOCK
153,BLOCK
154,BLOCK
155,BLOCK
156,BLOCK
157,BLOCK
158,BLOCK
159,ALLOW
160,BLOCK
161,BLOCK
162,BLOCK
163,ALLOW
164,BLOCK
165,BLOCK
166,BLOCK
167,BLOCK
168,BLOCK
169,BLOCK
170,BLOCK
171,BLOCK
172,ALLOW
173,BLOCK
174,BLOCK
175,BLOCK
176,BLOCK
177,BLOCK
178,BLOCK
179,BLOCK
180,BLOCK
181,BLOCK
182,BLOCK
183,ALLOW
184,BLOCK
185,BLOCK
186,BLOCK
187,BLOCK
188,BLOCK
189,BLOCK
190,BLOCK
191,ALLOW
192,BLOCK
193,BLOCK
194,ALLOW
195,BLOCK
196,BLOCK
197,BLOCK
198,ALLOW
199,BLOCK
200,BLOCK
201,BLOCK
202,BLOCK
203,BLOCK
204,BLOCK
205,BLOCK
206,BLOCK
207,BLOCK
208,BLOCK
209,BLOCK
210,BLOCK
211,BLOCK
212,ALLOW
213,ALLOW
214,BLOCK
215,BLOCK
216,BLOCK
217,BLOCK
218,BLOCK
219,BLOCK
220,ALLOW
221,BLOCK
222,BLOCK
223,BLOCK
224,BLOCK
225,BLOCK
226,BLOCK
227,BLOCK
228,BLOCK
229,BLOCK
230,BLOCK
231,BLOCK
232,BLOCK
233,BLOCK
234,BLOCK
235,BLOCK
236,ALLOW
237,BLOCK
238,BLOCK
239,BLOCK
240,ALLOW
241,BLOCK
242,BLOCK
243,BLOCK
244,BLOCK
245,BLOCK
246,ALLOW
247,BLOCK
248,ALLOW
249,BLOCK
250,BLOCK
251,BLOCK
252,BLOCK
253,BLOCK
254,BLOCK
255,BLOCK
256,ALLOW
257,BLOCK
258,BLOCK
259,BLOCK
260,BLOCK
261,BLOCK
262,ALLOW
263,BLOCK
264,BLOCK
265,BLOCK
266,BLOCK
267,BLOCK
268,BLOCK
269,BLOCK
270,BLOCK
271,BLOCK
272,BLOCK
273,BLOCK
274,BLOCK
275,BLOCK
276,ALLOW
277,BLOCK
278,ALLOW
279,BLOCK
280,BLOCK
281,BLOCK
282,BLOCK
283,BLOCK
284,BLOCK
285,BLOCK
286,BLOCK
287,BLOCK
288,BLOCK
289,BLOCK
290,BLOCK
291,BLOCK
292,BLOCK
293,ALLOW
294,BLOCK
295,BLOCK
296,BLOCK
297,BLOCK
298,BLOCK
299,BLOCK
300,ALLOW
301,BLOCK
302,BLOCK
303,ALLOW
304,BLOCK
305,ALLOW
306,BLOCK
307,BLOCK
308,BLOCK
309,BLOCK
310,BLOCK
311,ALLOW
312,BLOCK
313,ALLOW
314,ALLOW
315,BLOCK
316,ALLOW
317,BLOCK
318,BLOCK
319,ALLOW
320,BLOCK
321,BLOCK
322,BLOCK
323,BLOCK
324,ALLOW
325,BLOCK
326,BLOCK
327,ALLOW
328,ALLOW
329,BLOCK
330,BLOCK
331,BLOCK
332,BLOCK
333,BLOCK
334,BLOCK
335,BLOCK
336,ALLOW
337,BLOCK
338,ALLOW
339,ALLOW
340,BLOCK
341,BLOCK
342,BLOCK
343,BLOCK
344,BLOCK
345,BLOCK
346,BLOCK
347,BLOCK
348,BLOCK
349,BLOCK
350,BLOCK
351,BLOCK
352,BLOCK
353,BLOCK
354,BLOCK
355,BLOCK
356,ALLOW
357,BLOCK
358,ALLOW
359,BLOCK
360,BLOCK
361,BLOCK
362,BLOCK
363,BLOCK
364,BLOCK
365,ALLOW
366,BLOCK
367,BLOCK
368,ALLOW
369,ALLOW
370,BLOCK
371,BLOCK
372,BLOCK
373,BLOCK
374,BLOCK
375,BLOCK
376,BLOCK
377,BLOCK
378,ALLOW
379,BLOCK
380,ALLOW
381,ALLOW
382,ALLOW
383,BLOCK
384,ALLOW
385,BLOCK
386,ALLOW
387,ALLOW
388,ALLOW
389,BLOCK
390,BLOCK
391,BLOCK
392,BLOCK
393,BLOCK
394,BLOCK
395,BLOCK
396,ALLOW
397,BLOCK
398,BLOCK
399,BLOCK
400,BLOCK
401,BLOCK
402,ALLOW
403,BLOCK
404,ALLOW
405,BLOCK
406,BLOCK
407,BLOCK
408,BLOCK
409,BLOCK
410,BLOCK
411,BLOCK
412,BLOCK
413,BLOCK
414,BLOCK
415,BLOCK
416,BLOCK
417,BLOCK
418,BLOCK
419,BLOCK
420,BLOCK
421,BLOCK
422,BLOCK
423,BLOCK
424,BLOCK
425,ALLOW
426,BLOCK
427,BLOCK
428,BLOCK
429,BLOCK
430,ALLOW
431,BLOCK
432,BLOCK
433,BLOCK
434,BLOCK
435,BLOCK
436,ALLOW
437,BLOCK
438,BLOCK
439,ALLOW
440,BLOCK
441,BLOCK
442,BLOCK
443,ALLOW
444,ALLOW
445,BLOCK
446,ALLOW
447,BLOCK
448,BLOCK
449,BLOCK
450,BLOCK
451,BLOCK
452,BLOCK
453,BLOCK
454,BLOCK
455,ALLOW
456,ALLOW
457,BLOCK
458,BLOCK
459,BLOCK
460,BLOCK
461,BLOCK
462,BLOCK
463,BLOCK
464,BLOCK
465,BLOCK
466,ALLOW
467,BLOCK
468,BLOCK
469,BLOCK
470,BLOCK
471,ALLOW
472,BLOCK
473,BLOCK
474,ALLOW
475,BLOCK
476,BLOCK
477,BLOCK
478,BLOCK
479,BLOCK
480,BLOCK
481,BLOCK
482,BLOCK
483,BLOCK
484,BLOCK
485,BLOCK
486,BLOCK
487,BLOCK
488,BLOCK
489,BLOCK
490,BLOCK
491,BLOCK
492,BLOCK
493,BLOCK
494,BLOCK
495,BLOCK
496,BLOCK
497,BLOCK
498,BLOCK
499,BLOCK
