seq,anomaly_score,decision
0,0.000000,ALLOW
1,0.000000,ALLOW
2,0.000000,ALLOW
3,0.000000,ALLOW
4,0.000000,ALLOW
5,0.000000,ALLOW
6,0.000000,ALLOW
7,0.000000,ALLOW
8,0.000000,ALLOW
9,0.000000,ALLOW
10,0.000000,ALLOW
11,0.000000,ALLOW
12,0.000000,ALLOW
13,0.000000,ALLOW
14,0.000000,ALLOW
15,2.000000,ALLOW
16,3.800000,ALLOW
17,5.420000,ALLOW
18,4.878000,ALLOW
19,4.390200,ALLOW
20,3.951180,ALLOW
21,3.556062,ALERT
22,5.200456,ALLOW
23,6.680410,ALLOW
24,8.012369,ALLOW
25,7.211132,ALLOW
26,8.490019,ALLOW
27,7.641017,ALLOW
28,8.826915,ALLOW
29,9.744224,ALLOW
30,10.569801,ALLOW
31,11.312821,ALLOW
32,11.981539,ALLOW
33,10.783385,ALLOW
34,9.705047,ALLOW
35,8.734542,ALLOW
36,7.861088,ALLOW
37,7.074979,ALLOW
38,6.367481,ALLOW
39,7.530733,ALLOW
40,6.777660,ALLOW
41,6.099894,ALLOW
42,5.489904,ALLOW
43,4.940914,ALLOW
44,6.246823,ALLOW
45,5.622140,ALLOW
46,6.859926,ALLOW
47,7.973934,ALLOW
48,7.176540,ALLOW
49,6.458886,ALLOW
50,7.612998,ALLOW
51,6.851698,ALLOW
52,8.016528,ALLOW
53,7.214875,ALLOW
54,8.493388,ALLOW
55,9.644049,ALLOW
56,8.679644,ALLOW
57,9.811680,ALLOW
58,8.830512,ALLOW
59,7.947461,ALLOW
60,9.152714,ALLOW
61,8.237443,ALLOW
62,9.413699,ALLOW
63,10.472329,ALLOW
64,9.425096,ALLOW
65,8.482586,ALLOW
66,7.634328,ALLOW
67,6.870895,ALLOW
68,8.183805,ALLOW
69,9.365425,ALLOW
70,10.428882,ALLOW
71,11.385994,ALLOW
72,12.247395,ALLOW
73,13.022655,ALLOW
74,13.720390,ALLOW
75,12.348351,ALLOW
76,13.113516,ALLOW
77,11.802164,ALLOW
78,12.621948,ALLOW
79,13.359753,ALLOW
80,14.023778,ALLOW
81,12.621400,ALLOW
82,11.359260,ALLOW
83,10.223334,ALLOW
84,11.201001,ALLOW
85,10.080900,ALLOW
86,9.072810,ALLOW
87,10.165529,ALLOW
88,9.148976,ALLOW
89,8.234079,ALLOW
90,9.410671,ALLOW
91,10.469604,ALLOW
92,9.422643,ALLOW
93,10.180002,ALLOW
94,11.162002,ALLOW
95,12.045802,ALLOW
96,12.841221,ALLOW
97,13.557099,ALLOW
98,14.201389,ALLOW
99,12.781250,ALLOW
100,11.503125,ALLOW
101,12.352813,ALLOW
102,11.117532,ALLOW
103,12.005778,ALLOW
104,12.805201,ALLOW
105,13.524681,ALLOW
106,14.172212,ALLOW
107,12.754991,ALLOW
108,13.479492,ALLOW
109,12.131543,ALLOW
110,10.918389,ALLOW
111,11.826550,ALLOW
112,10.643895,ALLOW
113,11.579505,ALLOW
114,12.421555,ALLOW
115,11.179399,ALLOW
116,10.061459,ALLOW
117,11.055313,ALLOW
118,9.949782,ALLOW
119,10.954804,ALLOW
120,9.859323,ALLOW
121,8.873391,ALLOW
122,7.986052,ALLOW
123,9.187447,ALLOW
124,8.268702,ALLOW
125,7.441832,ALLOW
126,6.697649,ALLOW
127,8.027884,ALLOW
128,9.225095,ALLOW
129,10.302586,ALLOW
130,9.272327,ALLOW
131,8.345095,ALLOW
132,7.510585,ALLOW
133,6.759527,ALLOW
134,6.083574,ALLOW
135,5.475217,ALLOW
136,4.927695,ALLOW
137,6.434925,ALLOW
138,7.791433,ALLOW
139,9.012290,ALLOW
140,8.111061,ALLOW
141,7.299955,ALLOW
142,8.569959,ALLOW
143,9.712963,ALLOW
144,10.741667,ALLOW
145,11.667500,ALLOW
146,10.500750,ALLOW
147,11.450675,ALLOW
148,10.305608,ALLOW
149,9.275047,ALLOW
150,8.347542,ALLOW
151,9.512788,ALLOW
152,8.561509,ALLOW
153,7.705358,ALLOW
154,8.934822,ALLOW
155,8.041340,ALLOW
156,7.237206,ALLOW
157,6.513486,ALLOW
158,7.862137,ALLOW
159,9.075923,ALLOW
160,8.168331,ALLOW
161,9.351498,ALLOW
162,8.416348,ALLOW
163,7.574713,ALLOW
164,8.817242,ALLOW
165,7.935518,ALLOW
166,9.141966,ALLOW
167,8.227769,ALLOW
168,7.404992,ALLOW
169,8.664493,ALLOW
170,9.798044,ALLOW
171,8.818239,ALLOW
172,9.936416,ALLOW
173,8.942774,ALLOW
174,10.048497,ALLOW
175,9.043647,ALLOW
176,10.139282,ALLOW
177,9.125354,ALLOW
178,8.212819,ALLOW
179,9.391537,ALLOW
180,10.452383,ALLOW
181,9.407145,ALLOW
182,8.466430,ALLOW
183,9.619787,ALLOW
184,8.657809,ALLOW
185,9.792028,ALLOW
186,10.812825,ALLOW
187,9.731542,ALLOW
188,8.758388,ALLOW
189,9.882549,ALLOW
190,8.894294,ALLOW
191,8.004865,ALLOW
192,9.204378,ALLOW
193,8.283941,ALLOW
194,7.455547,ALLOW
195,6.709992,ALLOW
196,6.038993,ALLOW
