seq,anomaly_score,decision
0,0.000000,ALLOW
1,0.000000,ALLOW
2,0.000000,ALLOW
3,0.000000,ALLOW
4,0.000000,ALLOW
5,0.000000,ALLOW
6,0.000000,ALLOW
7,0.000000,ALLOW
8,0.000000,ALLOW
9,0.000000,ALLOW
10,0.000000,ALLOW
11,0.000000,ALLOW
12,2.000000,ALLOW
13,1.800000,ALLOW
14,1.620000,ALLOW
15,3.458000,ALLOW
16,3.112200,ALLOW
17,4.800980,ALLOW
18,4.320882,ALLOW
19,3.888794,ALLOW
20,3.499914,ALLOW
21,3.149923,ALERT
22,2.834931,ALLOW
23,2.551438,ALLOW
24,2.296294,ALLOW
25,2.066664,ALLOW
26,1.859998,ALLOW
27,1.673998,ALLOW
28,3.423265,ALLOW
29,4.795224,ALLOW
30,4.315702,ALLOW
31,3.884132,ALLOW
32,3.495718,ALLOW
33,4.896147,ALLOW
34,4.406532,ALLOW
35,3.965879,ALLOW
36,3.569291,ALLOW
37,3.212362,ALLOW
38,4.668903,ALLOW
39,4.202013,ALLOW
40,3.781812,ALLOW
41,3.403631,ALLOW
42,3.063268,ALLOW
43,2.756941,ALLOW
44,2.481247,ALLOW
45,2.233122,ALLOW
46,2.009810,ALLOW
47,1.808829,ALLOW
48,3.427946,ALLOW
49,3.085151,ALLOW
50,2.776636,ALLOW
51,2.498973,ALLOW
52,2.249075,ALLOW
53,2.024168,ALLOW
54,1.821751,ALLOW
55,1.639576,ALLOW
56,1.475618,ALLOW
57,1.328056,ALLOW
58,1.195251,ALLOW
59,1.075726,ALLOW
60,0.968153,ALLOW
61,0.871338,ALLOW
62,0.784204,ALLOW
63,0.705784,ALLOW
64,0.635205,ALLOW
65,0.571685,ALLOW
66,0.514516,ALLOW
67,0.463065,ALLOW
68,0.416758,ALLOW
69,0.375082,ALLOW
70,0.337574,ALLOW
71,0.303817,ALLOW
72,0.273435,ALLOW
73,0.246092,ALLOW
74,0.221482,ALLOW
75,1.999334,ALLOW
76,3.599401,ALLOW
77,3.239461,ALLOW
78,4.715515,ALLOW
79,6.043963,ALLOW
80,5.439567,ALLOW
81,4.895610,ALLOW
82,6.206049,ALLOW
83,7.435444,ALLOW
84,8.691900,ALLOW
85,7.822710,ALLOW
86,9.040439,ALLOW
87,8.136395,ALLOW
88,9.322755,ALLOW
89,10.390480,ALLOW
90,9.351432,ALLOW
91,8.416289,ALLOW
92,7.574660,ALLOW
93,6.817194,ALLOW
94,6.135474,ALLOW
95,5.521927,ALLOW
96,4.969734,ALLOW
97,4.472761,ALLOW
98,4.025485,ALLOW
99,3.622936,ALLOW
100,3.260643,ALLOW
101,2.934578,ALLOW
102,4.641121,ALLOW
103,6.177009,ALLOW
104,7.559308,ALLOW
105,6.803377,ALLOW
106,6.123039,ALLOW
107,5.510735,ALLOW
108,4.959662,ALLOW
109,6.463696,ALLOW
110,7.817326,ALLOW
111,7.035593,ALLOW
112,6.332034,ALLOW
113,5.698831,ALLOW
114,5.128948,ALLOW
115,4.616053,ALLOW
116,4.154448,ALLOW
117,3.739003,ALLOW
118,3.365103,ALLOW
119,3.028592,ALLOW
120,2.725733,ALLOW
121,2.453160,ALLOW
122,2.207844,ALLOW
123,1.987059,ALLOW
124,1.788353,ALLOW
125,3.609518,ALLOW
126,3.248566,ALLOW
127,2.923710,ALLOW
128,2.631339,ALLOW
129,2.368205,ALLOW
130,2.131384,ALLOW
131,1.918246,ALLOW
132,1.726421,ALLOW
133,1.553779,ALLOW
134,3.398401,ALLOW
135,3.058561,ALLOW
136,4.752705,ALLOW
137,4.277435,ALLOW
138,3.849691,ALLOW
139,3.464722,ALLOW
140,5.118250,ALLOW
141,4.606425,ALLOW
142,4.145782,ALLOW
143,3.731204,ALLOW
144,3.358084,ALLOW
145,3.022275,ALLOW
146,2.720048,ALLOW
147,2.448043,ALLOW
148,2.203239,ALLOW
149,1.982915,ALLOW
150,1.784623,ALLOW
151,1.606161,ALLOW
152,1.445545,ALLOW
153,3.300990,ALLOW
154,2.970891,ALLOW
155,4.673802,ALLOW
156,6.206422,ALLOW
157,5.585780,ALLOW
158,5.027202,ALLOW
159,6.524482,ALLOW
160,5.872033,ALLOW
161,5.284830,ALLOW
162,4.756347,ALLOW
163,4.280712,ALLOW
164,3.852641,ALLOW
165,3.467377,ALLOW
166,3.120639,ALLOW
167,2.808575,ALLOW
168,4.527718,ALLOW
169,6.074946,ALLOW
170,5.467451,ALLOW
171,4.920706,ALLOW
172,6.428636,ALLOW
173,7.785772,ALLOW
174,7.007195,ALLOW
175,6.306475,ALLOW
176,5.675828,ALLOW
177,5.108245,ALLOW
178,4.597421,ALLOW
179,4.137679,ALLOW
180,3.723911,ALLOW
181,3.351520,ALLOW
182,3.016368,ALLOW
183,2.714731,ALLOW
184,2.443258,ALLOW
185,4.198932,ALLOW
186,3.779039,ALLOW
187,3.401135,ALLOW
188,3.061021,ALLOW
189,2.754919,ALLOW
190,2.479427,ALLOW
191,2.231485,ALLOW
192,2.008336,ALLOW
193,3.807503,ALLOW
194,3.426752,ALLOW
195,5.084077,ALLOW
196,4.575669,ALLOW
