seq,decision
0,ALLOW
1,BLOCK
2,BLOCK
3,BLOCK
4,BLOCK
5,ALLOW
6,BLOCK
7,BLOCK
8,BLOCK
9,ALLOW
10,BLOCK
11,ALLOW
12,ALLOW
13,ALLOW
14,BLOCK
15,BLOCK
16,BLOCK
17,BLOCK
18,BLOCK
19,ALLOW
20,BLOCK
21,ALLOW
22,ALLOW
23,BLOCK
24,BLOCK
25,BLOCK
26,BLOCK
27,BLOCK
28,ALLOW
29,BLOCK
30,BLOCK
31,BLOCK
32,BLOCK
33,ALLOW
34,BLOCK
35,BLOCK
36,ALLOW
37,BLOCK
38,ALLOW
39,BLOCK
40,BLOCK
41,BLOCK
42,BLOCK
43,BLOCK
44,BLOCK
45,ALLOW
46,BLOCK
47,ALLOW
48,ALLOW
49,ALLOW
50,ALLOW
51,BLOCK
52,BLOCK
53,BLOCK
54,ALLOW
55,ALLOW
56,BLOCK
57,BLOCK
58,BLOCK
59,BLOCK
60,BLOCK
61,BLOCK
62,BLOCK
63,BLOCK
64,BLOCK
65,BLOCK
66,BLOCK
67,BLOCK
68,BLOCK
69,BLOCK
70,ALLOW
71,ALLOW
72,ALLOW
73,BLOCK
74,ALLOW
75,BLOCK
76,ALLOW
77,BLOCK
78,ALLOW
79,BLOCK
80,BLOCK
81,ALLOW
82,BLOCK
83,BLOCK
84,ALLOW
85,ALLOW
86,BLOCK
87,ALLOW
88,BLOCK
89,BLOCK
90,BLOCK
91,ALLOW
92,BLOCK
93,BLOCK
94,BLOCK
95,BLOCK
96,BLOCK
97,BLOCK
98,BLOCK
99,ALLOW
100,ALLOW
101,ALLOW
102,ALLOW
103,ALLOW
104,BLOCK
105,BLOCK
106,BLOCK
107,ALLOW
108,BLOCK
109,BLOCK
110,ALLOW
111,ALLOW
112,BLOCK
113,BLOCK
114,BLOCK
115,BLOCK
116,ALLOW
117,ALLOW
118,ALLOW
119,BLOCK
120,BLOCK
121,BLOCK
122,BLOCK
123,BLOCK
124,BLOCK
125,BLOCK
126,BLOCK
127,ALLOW
128,BLOCK
129,BLOCK
130,ALLOW
131,BLOCK
132,ALLOW
133,BLOCK
134,BLOCK
135,BLOCK
136,BLOCK
137,ALLOW
138,ALLOW
139,ALLOW
140,BLOCK
141,ALLOW
142,BLOCK
143,ALLOW
144,ALLOW
145,BLOCK
146,BLOCK
147,ALLOW
148,ALLOW
149,BLOCK
150,BLOCK
151,BLOCK
152,BLOCK
153,ALLOW
154,BLOCK
155,ALLOW
156,BLOCK
157,BLOCK
158,BLOCK
159,BLOCK
160,ALLOW
161,ALLOW
162,BLOCK
163,BLOCK
164,BLOCK
165,BLOCK
166,ALLOW
167,BLOCK
168,ALLOW
169,BLOCK
170,BLOCK
171,BLOCK
172,ALLOW
173,BLOCK
174,ALLOW
175,BLOCK
176,BLOCK
177,ALLOW
178,ALLOW
179,ALLOW
180,ALLOW
181,BLOCK
182,ALLOW
183,BLOCK
184,BLOCK
185,BLOCK
186,BLOCK
187,BLOCK
188,BLOCK
189,BLOCK
190,ALLOW
191,BLOCK
192,BLOCK
193,ALLOW
194,BLOCK
195,BLOCK
196,BLOCK
197,BLOCK
198,ALLOW
199,BLOCK
200,BLOCK
201,BLOCK
202,ALLOW
203,BLOCK
204,ALLOW
205,ALLOW
206,BLOCK
207,ALLOW
208,BLOCK
209,ALLOW
210,BLOCK
211,BLOCK
212,BLOCK
213,BLOCK
214,BLOCK
215,BLOCK
216,ALLOW
217,BLOCK
218,ALLOW
219,BLOCK
220,BLOCK
221,BLOCK
222,BLOCK
223,BLOCK
224,BLOCK
225,BLOCK
226,BLOCK
227,ALLOW
228,BLOCK
229,ALLOW
230,ALLOW
231,BLOCK
232,BLOCK
233,BLOCK
234,ALLOW
235,ALLOW
236,BLOCK
237,ALLOW
238,BLOCK
239,ALLOW
240,BLOCK
241,BLOCK
242,ALLOW
243,BLOCK
244,ALLOW
245,BLOCK
246,BLOCK
247,BLOCK
248,ALLOW
249,ALLOW
250,BLOCK
251,BLOCK
252,ALLOW
253,BLOCK
254,ALLOW
255,BLOCK
256,ALLOW
257,BLOCK
258,ALLOW
259,ALLOW
260,BLOCK
261,BLOCK
262,ALLOW
263,ALLOW
264,BLOCK
265,BLOCK
266,ALLOW
267,ALLOW
268,ALLOW
269,BLOCK
270,BLOCK
271,BLOCK
272,ALLOW
273,ALLOW
274,ALLOW
275,ALLOW
276,BLOCK
277,BLOCK
278,BLOCK
279,BLOCK
280,BLOCK
281,ALLOW
282,BLOCK
283,ALLOW
284,ALLOW
285,ALLOW
286,BLOCK
287,ALLOW
288,ALLOW
289,BLOCK
290,ALLOW
291,BLOCK
292,ALLOW
293,ALLOW
294,BLOCK
295,BLOCK
296,ALLOW
297,BLOCK
298,BLOCK
299,ALLOW
300,ALLOW
301,BLOCK
302,BLOCK
303,BLOCK
304,BLOCK
305,ALLOW
306,BLOCK
307,ALLOW
308,BLOCK
309,BLOCK
310,ALLOW
311,BLOCK
312,ALLOW
313,BLOCK
314,BLOCK
315,ALLOW
316,BLOCK
317,BLOCK
318,BLOCK
319,BLOCK
320,BLOCK
321,ALLOW
322,ALLOW
323,BLOCK
324,BLOCK
325,BLOCK
326,ALLOW
327,BLOCK
328,BLOCK
329,ALLOW
330,ALLOW
331,BLOCK
332,ALLOW
333,ALLOW
334,BLOCK
335,BLOCK
336,ALLOW
337,BLOCK
338,BLOCK
339,ALLOW
340,BLOCK
341,ALLOW
342,ALLOW
343,BLOCK
344,BLOCK
345,BLOCK
346,BLOCK
347,BLOCK
348,BLOCK
349,BLOCK
350,ALLOW
351,BLOCK
352,ALLOW
353,ALLOW
354,BLOCK
355,ALLOW
356,ALLOW
357,ALLOW
358,BLOCK
359,ALLOW
360,BLOCK
361,BLOCK
362,ALLOW
363,BLOCK
364,BLOCK
365,BLOCK
366,BLOCK
367,ALLOW
368,BLOCK
369,ALLOW
370,BLOCK
371,BLOCK
372,BLOCK
373,ALLOW
374,BLOCK
375,BLOCK
376,BLOCK
377,BLOCK
378,ALLOW
379,BLOCK
380,BLOCK
381,BLOCK
382,ALLOW
383,ALLOW
384,ALLOW
385,BLOCK
386,BLOCK
387,BLOCK
388,ALLOW
389,BLOCK
390,ALLOW
391,BLOCK
392,ALLOW
393,ALLOW
394,ALLOW
395,BLOCK
396,BLOCK
397,BLOCK
398,ALLOW
399,ALLOW
400,ALLOW
401,ALLOW
402,BLOCK
403,BLOCK
404,BLOCK
405,BLOCK
406,BLOCK
407,BLOCK
408,ALLOW
409,BLOCK
410,ALLOW
411,ALLOW
412,BLOCK
413,BLOCK
414,BLOCK
