seq,anomaly_score,decision
0,0.000000,ALLOW
1,0.000000,ALLOW
2,0.000000,ALLOW
3,0.000000,ALLOW
4,2.000000,ALLOW
5,1.800000,ALLOW
6,3.620000,ALLOW
7,5.258000,ALLOW
8,6.732200,ALLOW
9,8.058980,ALLOW
10,9.253082,ALLOW
11,10.327774,ALLOW
12,11.294996,ALLOW
13,12.165497,ALLOW
14,12.948947,ALLOW
15,13.654052,ALLOW
16,14.288647,ALLOW
17,14.859782,ALLOW
18,13.373804,ALLOW
19,14.036424,ALLOW
20,12.632781,ALLOW
21,13.369503,ALERT
22,14.032553,ALLOW
23,14.629298,ALLOW
24,15.166368,ALLOW
25,15.649731,ALLOW
26,14.084758,ALLOW
27,14.676282,ALLOW
28,15.208654,ALLOW
29,15.687789,ALLOW
30,16.119010,ALLOW
31,14.507109,ALLOW
32,15.056398,ALLOW
33,15.550758,ALLOW
34,15.995682,ALLOW
35,16.396114,ALLOW
36,14.756503,ALLOW
37,15.280852,ALLOW
38,15.752767,ALLOW
39,16.177490,ALLOW
40,14.559741,ALLOW
41,15.103767,ALLOW
42,15.593391,ALLOW
43,16.034051,ALLOW
44,16.430646,ALLOW
45,16.787582,ALLOW
46,17.108824,ALLOW
47,17.397941,ALLOW
48,15.658147,ALLOW
49,14.092332,ALLOW
50,14.683099,ALLOW
51,15.214789,ALLOW
52,15.693310,ALLOW
53,14.123979,ALLOW
54,14.711581,ALLOW
55,15.240423,ALLOW
56,15.716381,ALLOW
57,16.144743,ALLOW
58,16.530269,ALLOW
59,16.877242,ALLOW
60,17.189517,ALLOW
61,15.470566,ALLOW
62,13.923509,ALLOW
63,14.531158,ALLOW
64,15.078042,ALLOW
65,15.570238,ALLOW
66,14.013214,ALLOW
67,14.611893,ALLOW
68,15.150704,ALLOW
69,15.635633,ALLOW
70,16.072070,ALLOW
71,16.464863,ALLOW
72,16.818377,ALLOW
73,17.136539,ALLOW
74,17.422885,ALLOW
75,15.680597,ALLOW
76,16.112537,ALLOW
77,16.501283,ALLOW
78,16.851155,ALLOW
79,15.166039,ALLOW
80,15.649435,ALLOW
81,16.084492,ALLOW
82,16.476043,ALLOW
83,16.828438,ALLOW
84,17.145595,ALLOW
85,17.431035,ALLOW
86,17.687932,ALLOW
87,15.919138,ALLOW
88,16.327225,ALLOW
89,16.694502,ALLOW
90,15.025052,ALLOW
91,15.522547,ALLOW
92,15.970292,ALLOW
93,16.373263,ALLOW
94,16.735937,ALLOW
95,17.062343,ALLOW
96,15.356109,ALLOW
97,15.820498,ALLOW
98,26.333550,ALLOW
99,25.700195,ALLOW
100,25.130175,ALLOW
101,24.617158,ALLOW
102,24.155442,ALLOW
103,23.739898,ALLOW
104,21.365908,ALLOW
105,21.229317,ALLOW
106,21.106386,ALLOW
107,20.995747,ALLOW
108,20.896172,ALLOW
109,18.806555,ALLOW
110,18.925900,ALLOW
111,17.033310,ALLOW
112,17.329979,ALLOW
113,17.596981,ALLOW
114,17.837283,ALLOW
115,18.053554,ALLOW
116,16.248199,ALLOW
117,14.623379,ALLOW
118,15.161041,ALLOW
119,15.644937,ALLOW
120,14.080443,ALLOW
121,14.672399,ALLOW
122,15.205159,ALLOW
123,15.684643,ALLOW
124,16.116179,ALLOW
125,16.504561,ALLOW
126,16.854105,ALLOW
127,17.168694,ALLOW
128,15.451825,ALLOW
129,15.906642,ALLOW
130,14.315978,ALLOW
131,14.884380,ALLOW
132,15.395942,ALLOW
133,15.856348,ALLOW
134,16.270713,ALLOW
135,14.643642,ALLOW
136,15.179278,ALLOW
137,13.661350,ALLOW
138,14.295215,ALLOW
139,12.865694,ALLOW
140,11.579124,ALLOW
141,12.421212,ALLOW
142,13.179091,ALLOW
143,13.861182,ALLOW
144,14.475063,ALLOW
145,13.027557,ALLOW
146,11.724801,ALLOW
147,12.552321,ALLOW
148,11.297089,ALLOW
149,12.167380,ALLOW
150,12.950642,ALLOW
151,13.655578,ALLOW
152,14.290020,ALLOW
153,14.861018,ALLOW
154,15.374916,ALLOW
155,15.837425,ALLOW
156,14.253682,ALLOW
157,12.828314,ALLOW
158,13.545483,ALLOW
159,14.190934,ALLOW
160,14.771841,ALLOW
161,13.294657,ALLOW
162,13.965191,ALLOW
163,14.568672,ALLOW
164,15.111805,ALLOW
165,15.600624,ALLOW
166,16.040562,ALLOW
167,16.436506,ALLOW
168,16.792855,ALLOW
169,15.113570,ALLOW
170,15.602213,ALLOW
171,16.041991,ALLOW
172,16.437792,ALLOW
173,14.794013,ALLOW
174,13.314612,ALLOW
175,13.983151,ALLOW
176,12.584835,ALLOW
177,11.326352,ALLOW
178,10.193717,ALLOW
179,9.174345,ALLOW
180,10.256911,ALLOW
181,11.231220,ALLOW
182,12.108098,ALLOW
183,12.897288,ALLOW
184,11.607559,ALLOW
185,12.446803,ALLOW
186,13.202123,ALLOW
187,11.881911,ALLOW
188,12.693719,ALLOW
189,13.424348,ALLOW
190,14.081913,ALLOW
191,12.673721,ALLOW
192,11.406349,ALLOW
193,12.265714,ALLOW
194,13.039143,ALLOW
195,11.735229,ALLOW
196,12.561706,ALLOW
