seq,anomaly_score,decision
0,0.000000,ALLOW
1,0.000000,ALLOW
2,0.000000,ALLOW
3,0.000000,ALLOW
4,0.000000,ALLOW
5,0.000000,ALLOW
6,0.000000,ALLOW
7,0.000000,ALLOW
8,2.000000,ALLOW
9,1.800000,ALLOW
10,3.620000,ALLOW
11,3.258000,ALLOW
12,4.932200,ALLOW
13,4.438980,ALLOW
14,3.995082,ALLOW
15,5.595574,ALLOW
16,5.036016,ALLOW
17,6.532415,ALLOW
18,5.879173,ALLOW
19,7.291256,ALLOW
20,8.562130,ALLOW
21,7.705917,ALERT
22,6.935326,ALLOW
23,6.241793,ALLOW
24,5.617614,ALLOW
25,7.055852,ALLOW
26,8.350267,ALLOW
27,9.515240,ALLOW
28,10.413716,ALLOW
29,11.022345,ALLOW
30,11.520110,ALLOW
31,10.368099,ALLOW
32,10.931289,ALLOW
33,9.838160,ALLOW
34,8.854344,ALLOW
35,9.568910,ALLOW
36,8.612019,ALLOW
37,7.750817,ALLOW
38,8.575735,ALLOW
39,9.318162,ALLOW
40,8.386346,ALLOW
41,7.547711,ALLOW
42,6.792940,ALLOW
43,7.713646,ALLOW
44,6.942281,ALLOW
45,6.248053,ALLOW
46,7.223248,ALLOW
47,6.500923,ALLOW
48,5.850831,ALLOW
49,6.865748,ALLOW
50,6.179173,ALLOW
51,5.561256,ALLOW
52,6.755130,ALLOW
53,8.029617,ALLOW
54,9.226655,ALLOW
55,8.303990,ALLOW
56,7.473591,ALLOW
57,6.726232,ALLOW
58,6.053609,ALLOW
59,5.448248,ALLOW
60,4.903423,ALLOW
61,4.413081,ALLOW
62,5.971773,ALLOW
63,7.374595,ALLOW
64,6.637136,ALLOW
65,7.973422,ALLOW
66,7.176080,ALLOW
67,6.458472,ALLOW
68,7.812625,ALLOW
69,7.031362,ALLOW
70,8.328226,ALLOW
71,7.495403,ALLOW
72,6.745863,ALLOW
73,6.071277,ALLOW
74,7.464149,ALLOW
75,6.717734,ALLOW
76,8.045961,ALLOW
77,7.241365,ALLOW
78,6.517228,ALLOW
79,7.865505,ALLOW
80,7.078955,ALLOW
81,8.371059,ALLOW
82,9.533953,ALLOW
83,8.580558,ALLOW
84,7.722502,ALLOW
85,8.950252,ALLOW
86,10.055227,ALLOW
87,11.049704,ALLOW
88,9.944734,ALLOW
89,8.950260,ALLOW
90,8.055234,ALLOW
91,9.249711,ALLOW
92,8.324740,ALLOW
93,7.492266,ALLOW
94,8.743039,ALLOW
95,7.868735,ALLOW
96,7.081862,ALLOW
97,6.373676,ALLOW
98,5.736308,ALLOW
99,7.162677,ALLOW
100,8.446410,ALLOW
101,9.601769,ALLOW
102,8.641592,ALLOW
103,7.777433,ALLOW
104,6.999689,ALLOW
105,6.299720,ALLOW
106,5.669748,ALLOW
107,7.102773,ALLOW
108,8.392496,ALLOW
109,7.553247,ALLOW
110,8.797922,ALLOW
111,7.918130,ALLOW
112,9.126317,ALLOW
113,10.213685,ALLOW
114,9.192317,ALLOW
115,10.273085,ALLOW
116,11.245776,ALLOW
117,12.121199,ALLOW
118,10.909079,ALLOW
119,11.818171,ALLOW
120,12.636354,ALLOW
121,13.372719,ALLOW
122,14.035447,ALLOW
123,14.631902,ALLOW
124,15.168712,ALLOW
125,13.651841,ALLOW
126,44.985390,ALLOW
127,40.486851,ALLOW
128,36.438166,ALLOW
129,34.794349,ALLOW
130,31.314915,ALLOW
131,28.183423,ALLOW
132,25.365081,ALLOW
133,22.828573,ALLOW
134,22.545715,ALLOW
135,20.291144,ALLOW
136,18.262030,ALLOW
137,16.435827,ALLOW
138,16.792244,ALLOW
139,15.113020,ALLOW
140,13.601718,ALLOW
141,12.241546,ALLOW
142,11.017391,ALLOW
143,11.915652,ALLOW
144,12.724087,ALLOW
145,11.451678,ALLOW
146,10.306510,ALLOW
147,9.275859,ALLOW
148,10.348273,ALLOW
149,9.313446,ALLOW
150,8.382101,ALLOW
151,9.543891,ALLOW
152,8.589502,ALLOW
153,7.730552,ALLOW
154,6.957497,ALLOW
155,6.261747,ALLOW
156,7.635572,ALLOW
157,6.872015,ALLOW
158,8.184814,ALLOW
159,7.366332,ALLOW
160,8.629699,ALLOW
161,9.766729,ALLOW
162,8.790056,ALLOW
163,7.911051,ALLOW
164,9.119946,ALLOW
165,10.207951,ALLOW
166,11.187156,ALLOW
167,10.068440,ALLOW
168,9.061596,ALLOW
169,10.155437,ALLOW
170,9.139893,ALLOW
171,10.225904,ALLOW
172,9.203313,ALLOW
173,8.282982,ALLOW
174,7.454684,ALLOW
175,6.709215,ALLOW
176,8.038294,ALLOW
177,7.234464,ALLOW
178,6.511018,ALLOW
179,5.859916,ALLOW
180,5.273925,ALLOW
181,4.746532,ALLOW
182,4.271879,ALLOW
183,5.844691,ALLOW
184,5.260222,ALLOW
185,6.734200,ALLOW
186,6.060780,ALLOW
187,5.454702,ALLOW
188,4.909232,ALLOW
189,4.418308,ALLOW
190,3.976478,ALLOW
191,5.578830,ALLOW
192,7.020947,ALLOW
193,6.318852,ALLOW
194,5.686967,ALLOW
195,7.118270,ALLOW
196,8.406443,ALLOW
